"Hogar","Factor","Comuna","Personas","Vehículos","BicicletasAdulto","BicicletasNino","IngresoHogar","Hombres","Mujeres","LicenciasdeConducir","PasesEscolares","Trabajadores","Estudiantes","Jubilados","DuenosdeCasa","Desempleados","Otros","Niños","Jovenes","AdultoJovenes","Adultos","AdultoMayores","Discapacidad","ViajesTrabajo","ViajesEstudio","ViajesOtro"
"5127","93.889060974121","LAS CONDES","1","1","0","0","403092","1","0","1","0","0","0","1","0","0","1","0","0","0","0","1","1","0","0","2"
"5128","103.91784667969","CALERA DE TANGO","6","1","1","1","604009","3","3","2","0","2","1","0","2","1","0","0","1","0","5","0","0","2","2","4"
"5129","223.64233398438","CONCHALI","2","1","0","0","460000","1","1","2","0","1","0","0","1","0","0","0","0","0","2","0","0","2","0","2"
"5130","63.800220489502","MAIPU","4","1","1","0","350000","1","3","2","0","1","1","0","1","0","1","1","1","0","2","0","0","0","0","8"
"5131","142.77006530762","LO BARNECHEA","5","2","3","2","13000000","3","2","2","0","2","2","0","0","0","1","1","2","0","2","0","0","3","4","2"
"5132","102.97174835205","LA FLORIDA","2","0","0","0","50000","1","1","0","0","0","0","1","0","1","0","0","0","0","0","2","2","0","0","2"
"5133","258.0807800293","PEÑALOLEN","6","1","3","0","774832","4","2","2","3","2","3","1","0","0","0","0","1","0","4","1","1","4","6","2"
"5134","173.93165588379","PUDAHUEL","4","2","3","0","5481804","2","2","2","2","2","2","0","0","0","0","0","1","1","2","0","0","2","4","0"
"5135","141.46615600586","SANTIAGO","5","0","1","0","1047598","2","3","0","0","3","0","1","0","0","1","0","0","0","4","1","1","2","0","0"
"5136","84.152900695801","QUILICURA","4","0","4","1","126059","1","3","0","1","0","0","0","1","1","2","0","1","1","2","0","0","0","0","0"
"5137","132.16893005371","SAN RAMON","2","0","1","0","505192","1","1","0","0","1","0","0","1","0","0","0","0","0","2","0","0","2","0","0"
"5138","66.018669128418","QUILICURA","4","1","2","1","762492","3","1","0","0","2","0","0","1","0","1","1","0","1","2","0","0","4","0","0"
"5139","108.22900390625","SANTIAGO","3","0","0","0","680000","0","3","0","0","2","0","0","1","0","0","0","0","0","3","0","0","4","0","2"
"5140","155.6025390625","SAN BERNARDO","5","2","1","3","689831","4","1","2","0","1","3","0","1","0","0","0","3","0","2","0","0","2","4","16"
"5141","12.396769523621","BUIN","2","0","1","0","60691","1","1","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","7"
"5142","171.28703308106","SAN JOAQUIN","3","0","0","0","411766","1","2","0","0","2","0","0","1","0","1","0","0","0","0","3","0","4","0","6"
"5143","127.03339385986","RECOLETA","3","0","1","0","100000","2","1","0","0","0","0","1","1","0","1","0","0","0","2","1","2","0","0","0"
"5144","211.54534912109","CONCHALI","2","0","0","0","300000","1","1","0","0","1","0","0","1","0","0","0","0","0","2","0","0","2","0","2"
"5145","101.59967803955","LA FLORIDA","2","1","0","0","580953","1","1","1","0","0","0","2","0","0","0","0","0","0","0","2","1","0","0","2"
"5146","87.704032897949","LA GRANJA","5","0","3","0","446286","3","2","1","3","2","3","0","0","0","0","0","2","1","2","0","0","4","6","0"
"5147","82.195083618164","SAN MIGUEL","3","0","2","0","154666","2","1","0","1","2","1","0","0","0","0","0","0","1","2","0","0","2","0","2"
"5148","43.799228668213","TALAGANTE","4","0","1","1","400000","1","3","0","1","1","1","0","1","0","1","1","1","0","2","0","0","2","2","0"
"5149","119.24905395508","SANTIAGO","4","0","1","1","950062","2","2","0","1","1","2","0","1","0","0","0","2","0","2","0","0","2","4","4"
"5150","53.740394592285","MAIPU","5","1","0","0","489532","2","3","1","0","1","2","0","1","0","1","1","2","0","2","0","0","2","4","2"
"5151","127.68229675293","SANTIAGO","2","0","0","0","416963","1","1","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","2"
"5152","81.52465057373","MAIPU","4","0","2","1","857824","2","2","0","0","2","0","2","1","0","0","0","0","0","2","2","1","4","0","6"
"5153","61.384834289551","SAN BERNARDO","3","1","0","0","161485","2","1","1","0","2","0","0","1","1","0","0","0","1","2","0","0","4","0","8"
"5154","171.64064025879","CERRO NAVIA","4","1","1","0","1099568","2","2","2","0","4","0","0","0","0","0","0","0","1","3","0","0","8","0","4"
"5155","53.740394592285","MAIPU","5","1","1","0","2782253","1","4","2","2","2","2","1","0","0","0","0","0","3","2","0","0","4","0","0"
"5156","172.4012298584","LA PINTANA","1","0","0","0","144508","0","1","0","0","1","0","1","0","0","0","0","0","0","0","1","1","0","0","4"
"5157","76.221199035645","PUDAHUEL","1","0","0","0","130000","1","0","0","0","0","0","1","1","0","1","0","0","0","0","1","0","0","0","6"
"5158","89.925369262695","RECOLETA","5","0","2","0","1125309","2","3","0","0","3","0","2","0","0","2","0","0","0","3","2","1","6","0","4"
"5159","72.602867126465","LA CISTERNA","3","0","0","0","225118","2","1","1","0","0","0","1","1","1","1","0","0","0","1","2","2","0","0","4"
"5160","186.27032470703","LAS CONDES","5","4","0","0","1394670","3","2","4","1","3","1","0","1","0","0","0","0","1","4","0","0","6","1","6"
"5161","42.862907409668","PUENTE ALTO","4","1","4","0","386000","2","2","3","1","2","0","0","1","0","1","0","1","1","2","0","0","4","0","2"
"5162","35.203449249268","VITACURA","4","1","0","0","2281432","2","2","2","1","2","2","0","0","0","0","0","2","0","2","0","0","4","4","13"
"5163","50.816242218018","LA FLORIDA","2","1","0","0","582311","1","1","0","0","1","0","1","0","0","0","0","0","0","1","1","0","2","0","2"
"5164","55.624286651611","PEÑAFLOR","4","0","2","1","478362","1","3","1","1","2","1","0","1","0","0","1","0","1","2","0","0","4","2","2"
"5165","83.663246154785","HUECHURABA","4","1","0","1","1382884","2","2","1","0","1","1","0","1","0","1","1","1","0","2","0","0","2","0","9"
"5166","97.797798156738","PADRE HURTADO","4","0","0","2","355999","0","4","0","0","1","2","0","1","0","0","0","2","0","2","0","0","0","4","0"
"5167","174.54093933106","PEÑALOLEN","2","0","0","0","480000","1","1","1","1","1","1","0","0","0","0","0","0","1","1","0","0","0","0","1"
"5168","147.81013488769","ÑUÑOA","3","0","0","0","830608","2","1","1","0","1","0","1","3","0","1","0","0","0","1","2","0","2","0","2"
"5169","160.10643005371","MAIPU","2","0","1","0","214719","1","1","0","0","1","0","0","1","0","0","0","0","0","2","0","0","0","0","0"
"5170","162.74633789062","SAN BERNARDO","4","3","0","0","639798","1","3","2","0","2","1","0","1","0","0","0","1","0","3","0","0","4","0","6"
"5171","125.94818878174","SANTIAGO","2","0","0","0","886693","1","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","4","0","0"
"5172","125.94818878174","SANTIAGO","2","0","0","0","509638","1","1","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","2"
"5173","48.234573364258","LA CISTERNA","2","1","0","0","390000","1","1","1","0","0","0","2","0","0","0","0","0","0","1","1","1","0","0","8"
"5174","134.30311584473","EL BOSQUE","2","0","0","0","418003","1","1","1","0","0","0","2","0","0","0","0","0","0","1","1","0","0","0","2"
"5175","29.748788833618","ISLA DE MAIPO","5","1","2","0","1030000","2","3","0","0","4","0","2","0","0","0","0","0","1","2","2","0","7","0","0"
"5176","611.392578125","PROVIDENCIA","3","3","0","0","2959873","1","2","3","1","2","1","1","2","0","1","0","0","0","2","1","0","3","1","10"
"5177","89.01114654541","LA CISTERNA","5","1","0","0","1088134","1","4","1","1","3","1","0","1","0","0","0","0","0","4","1","1","6","2","4"
"5178","89.221778869629","EL BOSQUE","5","0","0","0","500000","4","1","1","2","1","3","0","1","0","0","0","3","0","2","0","0","2","6","2"
"5179","89.170082092285","MAIPU","3","0","0","0","523790","1","2","0","1","2","1","0","0","0","0","0","1","0","2","0","0","4","2","0"
"5180","170.03385925293","SAN RAMON","3","0","1","0","485910","2","1","0","0","1","1","0","1","0","0","0","1","0","2","0","0","2","2","2"
"5181","154.76722717285","SAN BERNARDO","2","0","1","0","296669","1","1","0","0","1","0","0","1","0","0","0","0","0","1","1","0","2","0","2"
"5182","90.983581542969","LA PINTANA","5","0","0","1","333000","2","3","0","4","0","5","0","1","0","0","0","2","2","1","0","0","0","10","0"
"5183","121.17208862305","LA PINTANA","2","0","0","0","147836","1","1","0","0","1","0","0","1","0","0","0","0","0","2","0","0","2","0","4"
"5184","84.183807373047","ESTACION CENTRAL","1","0","0","0","116218","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"5185","105.74835968018","MAIPU","3","0","1","0","529090","1","2","0","2","2","1","0","0","0","0","0","0","0","3","0","0","4","2","2"
"5186","78.522903442383","LA CISTERNA","3","0","1","0","157189","2","1","1","0","0","0","2","0","1","0","0","0","0","1","2","0","0","0","6"
"5187","86.24861907959","LA REINA","4","1","1","0","485550","3","1","3","2","1","2","0","1","0","0","0","1","0","3","0","0","2","4","5"
"5188","55.532329559326","ÑUÑOA","2","1","2","0","2072251","2","0","2","1","2","1","0","1","0","0","0","0","0","2","0","0","1","2","3"
"5189","227.18196105957","LAS CONDES","4","2","0","0","2456785","3","1","3","0","4","0","0","0","0","0","0","0","0","4","0","1","4","0","4"
"5190","72.030601501465","QUILICURA","5","0","3","0","222639","3","2","0","0","3","0","0","1","0","1","0","0","0","5","0","1","8","0","4"
"5191","75.256675720215","PUENTE ALTO","5","0","1","2","460154","3","2","0","2","1","3","0","1","0","0","1","1","1","2","0","0","2","6","2"
"5192","33.549861907959","CALERA DE TANGO","3","0","1","0","413220","2","1","0","0","2","0","0","1","0","0","0","0","1","2","0","0","4","0","0"
"5193","107.65293121338","TALAGANTE","2","0","0","0","280000","1","1","1","0","2","0","0","0","0","0","0","0","0","2","0","0","6","0","2"
"5194","313.31723022461","LA CISTERNA","2","2","0","0","1455637","2","0","2","0","2","0","0","0","0","0","0","0","0","2","0","0","2","0","0"
"5195","148.20149230957","PUENTE ALTO","2","0","0","0","294479","0","2","0","1","1","1","0","0","0","0","0","1","0","1","0","0","2","2","0"
"5196","78.741630554199","LA FLORIDA","3","1","1","0","628247","2","1","1","1","2","0","0","1","0","0","0","0","0","3","0","0","4","0","2"
"5197","51.299224853516","EL MONTE","8","0","0","0","1155683","4","4","1","0","3","4","0","1","0","0","1","3","2","2","0","0","6","8","2"
"5198","299.03436279297","LO BARNECHEA","3","0","2","0","1193792","2","1","0","1","2","1","0","0","0","0","0","0","0","3","0","0","7","0","7"
"5199","132.59320068359","SANTIAGO","2","1","0","0","393204","1","1","1","0","0","0","1","1","0","1","0","0","0","0","2","0","0","0","0"
"5200","29.095056533814","PIRQUE","4","0","2","0","401218","2","2","0","2","1","2","0","1","0","0","0","1","0","3","0","0","2","2","5"
"5201","74.656455993652","CONCHALI","4","0","0","1","611054","1","3","0","0","2","0","1","1","0","0","0","0","1","2","1","1","3","0","1"
"5202","133.99510192871","SAN BERNARDO","3","0","0","0","1134318","1","2","1","0","3","0","0","0","0","0","0","0","0","1","2","0","0","0","2"
"5203","58.807510375977","COLINA","3","0","0","1","117460","1","2","0","1","0","2","0","1","0","0","0","2","0","1","0","0","0","0","6"
"5204","25.827320098877","VITACURA","1","1","0","0","141453","1","0","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","2","2"
"5205","85.789085388184","LA FLORIDA","3","1","0","0","1231768","1","2","2","1","2","1","0","0","0","0","0","1","0","2","0","0","4","2","2"
"5206","12.378524780273","BUIN","7","0","0","1","409622","4","3","0","2","3","3","0","1","0","1","0","4","1","2","0","0","6","0","10"
"5207","111.48587036133","PROVIDENCIA","2","0","2","0","1493304","2","0","1","0","2","0","0","2","0","0","0","0","0","2","0","0","7","0","5"
"5208","39.789852142334","PROVIDENCIA","3","1","0","0","3341058","1","2","2","0","2","1","0","2","0","0","1","0","0","2","0","0","4","2","4"
"5209","34.780212402344","EL MONTE","3","0","1","1","100000","1","2","0","1","0","1","1","1","0","0","0","1","0","1","1","0","0","2","3"
"5210","119.91423797607","LA REINA","2","2","2","0","1206541","1","1","2","0","1","1","0","1","0","0","0","0","0","2","0","0","0","0","4"
"5211","107.72727203369","PEÑALOLEN","2","0","0","0","182000","1","1","0","1","1","1","0","0","0","0","0","1","0","1","0","0","1","2","1"
"5212","72.684104919434","PUDAHUEL","2","1","0","0","322501","1","1","1","0","1","0","0","1","0","0","0","0","0","2","0","0","2","0","4"
"5213","108.67232513428","LO BARNECHEA","4","0","1","0","943204","1","3","0","0","3","1","0","0","0","0","1","0","1","2","0","0","6","2","0"
"5214","119.69664001465","MAIPU","2","0","0","0","476279","1","1","1","0","1","0","1","0","0","0","0","0","0","1","1","0","2","0","2"
"5215","114.52292633057","PEÑALOLEN","5","2","1","0","835077","2","3","1","1","2","1","0","1","0","1","1","0","0","4","0","0","4","0","0"
"5216","70.310516357422","QUINTA NORMAL","2","0","0","0","379453","1","1","0","0","0","0","1","1","0","0","0","0","0","0","2","1","0","0","0"
"5217","131.66830444336","LO PRADO","4","0","2","0","795000","2","2","1","0","2","0","2","0","0","2","0","0","0","2","2","0","4","0","2"
"5218","327.86993408203","PUDAHUEL","6","0","2","1","450000","2","4","1","2","1","3","1","0","1","0","0","3","0","2","1","0","0","0","12"
"5219","75.891738891602","LA PINTANA","4","1","2","0","200000","1","3","0","2","1","2","0","1","0","0","0","0","2","2","0","0","2","4","2"
"5220","80.736274719238","PUDAHUEL","1","1","0","0","371995","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","2"
"5221","61.099460601807","SANTIAGO","2","0","0","0","92244","1","1","0","2","0","2","0","0","0","0","0","0","2","0","0","0","0","6","0"
"5222","55.075275421143","PADRE HURTADO","5","1","2","0","1086957","2","3","0","1","3","1","1","0","0","0","0","1","1","2","1","1","6","2","0"
"5223","104.2523727417","LA REINA","1","0","0","0","150000","1","0","1","0","1","0","1","0","0","1","0","0","0","0","1","0","2","0","0"
"5224","48.80891418457","LAS CONDES","2","1","1","0","262473","2","0","2","1","0","1","0","0","1","0","0","0","1","1","0","0","0","1","5"
"5225","59.465476989746","PUENTE ALTO","5","1","1","1","850000","3","2","1","1","3","1","0","0","1","0","0","1","2","2","0","0","2","0","4"
"5226","163.92611694336","LA FLORIDA","6","0","2","1","786009","2","4","1","1","3","2","0","0","0","1","1","1","1","3","0","0","6","4","0"
"5227","61.727127075195","LAS CONDES","3","2","2","0","2123198","1","2","2","1","3","0","0","0","0","0","0","0","0","3","0","0","1","0","1"
"5228","73.528167724609","QUILICURA","4","0","1","0","487578","2","2","0","0","1","0","0","0","2","1","0","0","1","3","0","1","2","0","0"
"5229","293.34158325195","MACUL","1","0","0","0","193342","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","4"
"5230","36.824863433838","MELIPILLA","4","0","0","0","626965","1","3","0","0","1","1","0","1","0","1","1","1","0","2","0","0","2","2","2"
"5231","137.29888916016","MACUL","5","1","1","0","1544003","3","2","3","0","2","1","1","1","0","0","0","1","0","2","2","0","1","2","11"
"5232","77.116882324219","PUDAHUEL","4","0","0","1","250000","2","2","0","1","1","2","0","1","0","0","0","2","0","2","0","0","2","4","6"
"5233","69.44181060791","ÑUÑOA","6","1","2","1","1874196","1","5","2","1","3","2","0","1","0","0","0","2","0","3","1","0","6","4","1"
"5234","93.034049987793","PADRE HURTADO","6","0","1","1","535940","4","2","0","0","1","3","0","2","0","0","0","3","0","3","0","0","2","6","4"
"5235","60.1376953125","ESTACION CENTRAL","4","0","1","0","820000","2","2","1","0","3","0","0","0","1","0","0","0","1","3","0","0","6","0","0"
"5236","105.97585296631","RECOLETA","3","0","1","1","515647","2","1","0","0","2","1","0","0","0","0","0","1","0","2","0","0","4","2","2"
"5237","89.105758666992","ESTACION CENTRAL","1","0","0","0","120000","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0"
"5238","115.84700012207","LAS CONDES","2","2","2","0","1598367","1","1","1","0","2","0","0","0","0","0","0","0","0","2","0","0","4","0","1"
"5239","127.68229675293","SANTIAGO","2","0","1","0","230000","1","1","0","0","0","1","1","0","0","0","0","0","0","2","0","0","0","2","2"
"5240","103.42030334473","MACUL","5","0","0","2","511156","3","2","0","0","1","3","1","0","0","0","1","2","0","1","1","1","2","6","0"
"5241","68.985595703125","LO PRADO","2","0","0","0","156000","1","1","0","0","0","0","1","1","0","1","0","0","0","0","2","2","0","0","3"
"5242","90.424514770508","LA PINTANA","3","0","0","0","70381","2","1","0","0","1","1","0","1","0","0","0","1","0","2","0","0","2","2","0"
"5243","110.94100189209","LO BARNECHEA","3","2","3","0","3709650","2","1","2","0","2","1","0","0","0","0","0","1","0","2","0","0","4","2","0"
"5244","48.4289894104","QUILICURA","5","1","0","0","931058","2","3","2","0","1","0","0","0","0","4","2","1","0","2","0","1","2","0","8"
"5245","88.771202087402","MAIPU","3","0","0","0","1029448","1","2","0","0","2","0","0","1","0","0","0","0","1","2","0","0","4","0","2"
"5246","128.47341918945","SANTIAGO","1","0","0","0","177796","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"5247","50.939052581787","MAIPU","4","1","0","0","575487","2","2","1","2","1","2","0","1","0","0","0","2","0","2","0","0","0","4","4"
"5248","58.807510375977","COLINA","3","0","0","0","300000","2","1","0","1","1","1","0","1","0","0","0","1","0","2","0","0","2","2","2"
"5249","233.21424865723","ÑUÑOA","2","2","0","0","1858380","1","1","2","0","2","0","0","2","0","0","0","0","0","2","0","0","3","0","5"
"5250","148.20402526856","SAN JOAQUIN","4","0","0","0","172629","2","2","0","0","0","0","1","2","1","0","0","0","0","2","2","0","0","0","8"
"5251","34.739189147949","LA GRANJA","4","0","0","0","396530","2","2","1","1","2","2","0","0","0","0","0","2","0","2","0","0","2","4","2"
"5252","78.225959777832","MAIPU","3","1","2","0","802957","1","2","2","1","2","1","0","0","0","0","0","0","1","2","0","0","4","0","0"
"5253","116.10331726074","INDEPENDENCIA","4","1","1","1","614029","1","3","1","1","2","2","0","0","0","0","0","1","1","2","0","0","4","2","4"
"5254","54.846698760986","PADRE HURTADO","5","1","1","0","690419","3","2","1","2","2","2","0","1","0","0","0","2","0","3","0","0","4","4","2"
